Felis-26	0	0.149736991735	0.0618
Felis-30	1	0.740380178184	0.0556
Felis-24	1	0.387519211438	0.08226
Felis-Otolemur	1	0.805615998148	0.11537
Felis-Oryctolagus	0	0.557859279743	0.12601
Felis-27	0	0.18410566799	0.07193
Felis-Bos	0	1.2102253992	0.09858
Felis-Sus	0	0.661197821995	0.09883
32-33	0	0.232665387021	0.17977
32-Ornithorhynchus	0	0.388530648871	0.29048
32-Loxodonta	0	0.173793399355	0.09112
32-Sarcophilus	0	0.127741011587	0.23517
32-Monodelphis	1	0.232041146024	0.22672
32-22	0	0.0	0.03382
32-23	0	0.0723777147808	0.0399
32-26	0	0.0249348332076	0.03888
32-30	0	0.126671963433	0.03268
32-24	0	0.0666336043254	0.05934
32-Otolemur	0	0.137283830869	0.09245
32-Oryctolagus	0	0.097074983759	0.10309
32-27	0	0.0312431487546	0.04901
32-Bos	0	0.195333127256	0.07566
32-Sus	0	0.112619297211	0.07591
25-33	0	0.0	0.18957
25-Ornithorhynchus	0	0.0	0.30028
25-Loxodonta	0	0.0	0.10092
25-Sarcophilus	0	0.0	0.24497
25-Monodelphis	0	0.0	0.23652
25-29	0	0.0	0.04572
25-26	0	0.0	0.03628
25-30	0	0.0	0.05908
25-31	0	0.0	0.05956
25-Otolemur	0	0.0	0.07769
25-Oryctolagus	0	0.0	0.10049
25-27	0	0.0	0.04641
25-Bos	0	0.0	0.10206
25-Sus	0	0.0	0.10231
25-Felis	0	0.0	0.08796
25-32	0	0.0	0.06504
Callithrix-33	0	0.500979183287	0.21404
Callithrix-Ornithorhynchus	0	0.845516827156	0.32475
Callithrix-Loxodonta	1	0.368981954723	0.12539
Callithrix-Sarcophilus	1	0.272378846669	0.26944
Callithrix-Monodelphis	1	0.498325199362	0.26099
Callithrix-29	0	0.191495319744	0.07019
Callithrix-26	0	0.0525154419228	0.06075
Callithrix-30	0	0.219945697681	0.08355
Callithrix-31	0	0.0925683472612	0.08403
Callithrix-Otolemur	0	0.380552122821	0.10216
Callithrix-Oryctolagus	1	0.205156244582	0.12496
Callithrix-27	0	0.0658220905546	0.07088
Callithrix-Bos	1	0.363966942656	0.12653
Callithrix-Sus	0	0.211956342738	0.12678
Callithrix-Felis	0	0.360014195195	0.11243
Callithrix-32	0	0.0634509510103	0.08951
Cavia-33	1	3.26274387516	0.25006
Cavia-Ornithorhynchus	3	5.1943983574	0.36077
Cavia-Loxodonta	2	1.28271547512	0.16141
Cavia-Sarcophilus	0	0.908211682517	0.30546
Cavia-Monodelphis	1	1.87605040878	0.29701
Cavia-29	1	0.651706778623	0.10621
Cavia-23	0	0.555025333104	0.09779
Cavia-30	0	0.711843859821	0.11957
Cavia-31	0	0.294650662827	0.12005
Cavia-24	0	0.49200972003	0.11723
Cavia-Otolemur	0	0.998172858346	0.15034
Cavia-Oryctolagus	0	0.759407681725	0.15086
Cavia-Bos	0	1.29661473481	0.16255
Cavia-Sus	0	0.656938757449	0.1628
Cavia-Felis	2	1.24602472491	0.14845
Cavia-32	1	0.197517752516	0.12553
Cavia-25	0	0.0	0.12293
Cavia-Callithrix	0	0.420308811171	0.1474
28-33	4	2.57357583939	0.23334
28-Ornithorhynchus	5	4.37548577726	0.34405
28-Loxodonta	2	1.39494659141	0.14469
28-Sarcophilus	0	0.995357156512	0.28874
28-Monodelphis	2	1.9656495856	0.28029
28-29	0	0.705555715411	0.08949
28-23	1	0.575936755346	0.08107
28-30	2	0.77180744254	0.10285
28-31	0	0.318608460519	0.10333
28-24	1	0.508337493793	0.10051
28-Otolemur	0	1.05973165201	0.13362
28-Oryctolagus	0	0.824213199348	0.13414
28-Bos	2	1.32293954879	0.14583
28-Sus	0	0.712613815877	0.14608
28-Felis	1	1.30857067354	0.13173
28-32	1	0.213503100436	0.10881
28-25	0	0.0	0.10621
28-Callithrix	2	0.454967896548	0.13068
Ailuropoda-33	0	1.22128877462	0.20293
Ailuropoda-Ornithorhynchus	1	2.13123567102	0.31364
Ailuropoda-Loxodonta	1	0.856546999687	0.11428
Ailuropoda-Sarcophilus	0	0.650101523767	0.25833
Ailuropoda-Monodelphis	1	1.21523114222	0.24988
Ailuropoda-22	0	0.0	0.05698
Ailuropoda-23	0	0.347859272673	0.06306
Ailuropoda-26	0	0.118786804242	0.06204
Ailuropoda-30	0	0.613801832048	0.05584
Ailuropoda-24	1	0.322514332185	0.0825
Ailuropoda-Otolemur	1	0.675398733032	0.11561
Ailuropoda-Oryctolagus	1	0.470296613792	0.12625
Ailuropoda-27	2	0.14941159759	0.07217
Ailuropoda-Bos	1	0.992389149345	0.09882
Ailuropoda-Sus	1	0.559841663189	0.09907
Ailuropoda-Felis	3	1.3243388349	0.05704
Ailuropoda-25	0	0.0	0.0882
Ailuropoda-Callithrix	0	0.308724633626	0.11267
Ailuropoda-Cavia	3	0.98723001354	0.14869
Ailuropoda-28	1	1.0734618438	0.13197
Canis-33	1	1.49460665883	0.2045
Canis-Ornithorhynchus	0	2.35514306181	0.31521
Canis-Loxodonta	2	0.680289920775	0.11585
Canis-Sarcophilus	0	0.513887115376	0.2599
Canis-Monodelphis	1	1.00995601153	0.25145
Canis-22	0	0.0	0.05855
Canis-23	0	0.294479210289	0.06463
Canis-26	1	0.111635241271	0.06361
Canis-30	0	0.48812549605	0.05741
Canis-24	1	0.27418437382	0.08407
Canis-Otolemur	1	0.55423104081	0.11718
Canis-Oryctolagus	1	0.375734155445	0.12782
Canis-27	1	0.133772076583	0.07374
Canis-Bos	0	0.842240017155	0.10039
Canis-Sus	0	0.445095724392	0.10064
Canis-Felis	0	1.08128982339	0.05861
Canis-25	0	0.0	0.08977
Canis-Callithrix	0	0.247445552435	0.11424
Canis-Cavia	0	0.920000412608	0.15026
Canis-28	0	0.907454359017	0.13354
Homo-33	0	0.637384060411	0.19833
Homo-Ornithorhynchus	0	0.969199018811	0.30904
Homo-Loxodonta	0	0.27057844436	0.10968
Homo-Sarcophilus	0	0.199439820806	0.25373
Homo-Monodelphis	0	0.393079249735	0.24528
Homo-29	0	0.140784892083	0.05448
Homo-26	0	0.0469119960525	0.04504
Homo-30	1	0.161714778029	0.06784
Homo-31	0	0.0681707474966	0.06832
Homo-Otolemur	0	0.290426045459	0.08645
Homo-Oryctolagus	0	0.15082385589	0.10925
Homo-27	0	0.0555284930969	0.05517
Homo-Bos	0	0.29635323929	0.11082
Homo-Sus	0	0.155893087866	0.11107
Homo-Felis	1	0.279971935824	0.09672
Homo-32	0	0.0467507215119	0.0738
Homo-Callithrix	0	0.159364917919	0.04463
Homo-Cavia	0	0.377628191145	0.13169
Homo-28	1	0.362541020763	0.11497
Homo-Ailuropoda	0	0.226700345871	0.09696
Homo-Canis	0	0.211836278643	0.09853
Macaca-33	0	0.684471748006	0.21163
Macaca-Ornithorhynchus	1	1.16406318787	0.32234
Macaca-Loxodonta	1	0.499161955557	0.12298
Macaca-Sarcophilus	0	0.369310808351	0.26703
Macaca-Monodelphis	1	0.679145056283	0.25858
Macaca-29	0	0.258147079469	0.06778
Macaca-26	0	0.0706446229972	0.05834
Macaca-30	0	0.296477792682	0.08114
Macaca-31	0	0.124501710765	0.08162
Macaca-Otolemur	0	0.512331369938	0.09975
Macaca-Oryctolagus	1	0.27657700897	0.12255
Macaca-27	0	0.088541043549	0.06847
Macaca-Bos	0	0.492206821528	0.12412
Macaca-Sus	1	0.285585017206	0.12437
Macaca-Felis	0	0.48677654923	0.11002
Macaca-32	0	0.0852827925125	0.0871
Macaca-Callithrix	0	0.292095617106	0.05793
Macaca-Cavia	0	0.569231967628	0.14499
Macaca-28	0	0.616788654776	0.12827
Macaca-Ailuropoda	2	0.416886014276	0.11026
Macaca-Canis	0	0.33367231369	0.11183
Mus-33	1	0.902596626953	0.25429
Mus-Ornithorhynchus	1	1.55248471881	0.365
Mus-Loxodonta	1	0.634079790349	0.16564
Mus-Sarcophilus	1	0.52775686615	0.30969
Mus-Monodelphis	0	0.974732064858	0.30124
Mus-29	0	0.323570043299	0.11044
Mus-23	0	0.257458470297	0.10202
Mus-30	1	0.406257507572	0.1238
Mus-31	0	0.169889768024	0.12428
Mus-24	0	0.254204331435	0.12146
Mus-Otolemur	0	0.530525147669	0.15457
Mus-Oryctolagus	0	0.36511384035	0.15509
Mus-Bos	1	0.725400508037	0.16678
Mus-Sus	0	0.418144811889	0.16703
Mus-Felis	0	0.690032169665	0.15268
Mus-32	0	0.11959688121	0.12976
Mus-25	0	0.0	0.12716
Mus-Callithrix	0	0.253571061496	0.15163
Mus-Cavia	0	0.89954952374	0.15727
Mus-Ailuropoda	0	0.598896108349	0.15292
Mus-Canis	0	0.478145139385	0.15449
Mus-Homo	0	0.18637756015	0.13592
Mus-Macaca	0	0.341975350081	0.14922
Rattus-33	0	1.30467766231	0.25958
Rattus-Ornithorhynchus	3	2.02923021468	0.37029
Rattus-Loxodonta	0	0.563988656766	0.17093
Rattus-Sarcophilus	0	0.469110775067	0.31498
Rattus-Monodelphis	0	0.918181033256	0.30653
Rattus-29	0	0.288606002403	0.11573
Rattus-23	0	0.243877181113	0.10731
Rattus-30	0	0.362611516351	0.12909
Rattus-31	0	0.151906536135	0.12957
Rattus-24	0	0.241131339331	0.12675
Rattus-Otolemur	0	0.486931315682	0.15986
Rattus-Oryctolagus	1	0.325227405981	0.16038
Rattus-Bos	1	0.696812231468	0.17207
Rattus-Sus	1	0.37340000069	0.17232
Rattus-Felis	0	0.641883431529	0.15797
Rattus-32	0	0.107003319456	0.13505
Rattus-25	0	0.0	0.13245
Rattus-Callithrix	1	0.226663232738	0.15692
Rattus-Cavia	0	0.953324653847	0.16256
Rattus-Ailuropoda	0	0.533871547894	0.15821
Rattus-Canis	0	0.478621792709	0.15978
Rattus-Homo	0	0.193552911042	0.14121
Rattus-Macaca	0	0.305486132254	0.15451
